NPRI ID,Company Name,Facility Name,City,Census Subdivision,Census Area or Census Metropolitan Area,Economic Region,Province,Postal Code,Terrestrial Ecozone,Watershed,NAICS 4 Code,NAICS 6 Code,Latitude,Longitude
0000011158,Lake Foundry Ltd.,Lake Foundry Ltd.,Grimsby,Grimsby,Hamilton,Hamilton--Niagara Peninsula,ON,L3M 1Y6,MixedWood Plain,St. Lawrence Drainage Area,3315,331511,43.2028,-79.582
0000011161,Aryzta Ltd,Aryzta Ltd.,Ancaster,Hamilton,Hamilton,Hamilton--Niagara Peninsula,ON,L9G 3L1,MixedWood Plain,St. Lawrence Drainage Area,3118,311814,43.1452,-79.9663
0000011161,Aryzta Ltd,Aryzta Ltd.,Ancaster,Hamilton,Hamilton,Hamilton--Niagara Peninsula,ON,L9G 3L1,MixedWood Plain,St. Lawrence Drainage Area,3118,311814,43.1452,-79.9663
0000011165,Wolf Steel Ltd,Wolf Steel Ltd,Barrie,Oro-Medonte, ,Kitchener--Waterloo--Barrie,ON,L4M 0G8,MixedWood Plain,St. Lawrence Drainage Area,3334,333416,44.4358,-79.6399
0000011168,"Stackpole International Powder Metal, Ltd",Stackpole PMC,Ancaster,Hamilton,Hamilton,Hamilton--Niagara Peninsula,ON,L9G 4V5,MixedWood Plain,St. Lawrence Drainage Area,3363,336350,43.1885,-80.0249
0000011171,G&K Services Canada Inc.,G & K Toronto East,Toronto,Toronto,Toronto,Toronto,ON,M1L 4C9,MixedWood Plain,St. Lawrence Drainage Area,8123,812330,43.7321,-79.2903
0000011172,Appropriate Chemical International Ltd.,Anchem Site,London,London,London,London,ON,N5V 3A1,MixedWood Plain,St. Lawrence Drainage Area,4184,418410,43.0229,-81.1862
0000011174,Imperial Oil,Sarnia Cogen Plant,Sarnia,Sarnia,Sarnia,Windsor--Sarnia,ON,N7T 7M5,MixedWood Plain,St. Lawrence Drainage Area,2211,221112,42.9586,-82.4146
0000011175,Allied Halo Industries Inc.,Allied-Halo,Scarborough,Toronto,Toronto,Toronto,ON,M1P 2P2,MixedWood Plain,St. Lawrence Drainage Area,3231,323119,43.7631,-79.2759
0000011176,Southwest United Canada Inc.,Advanced Processing Inc.,Concord,Vaughan,Toronto,Toronto,ON,L4K 1Z4,MixedWood Plain,St. Lawrence Drainage Area,3328,332810,43.8114,-79.5015
0000011179,Sealed Air (Canada) Co./CIE,Sealed Air (Canada) Co./CIE.,Brampton,Brampton,Toronto,Toronto,ON,L6T 2H8,MixedWood Plain,St. Lawrence Drainage Area,3261,326114,43.695,-79.7149
0000011181,Chubb Edwards a UTC Corporation,Chubb Edwards Canada a UTC Corporation,Owen Sound,Owen Sound,Owen Sound,Stratford--Bruce Peninsula,ON,N4K 5P8,MixedWood Plain,St. Lawrence Drainage Area,3342,334290,44.5604,-80.9329
0000011187,Kapsch TrafficCom Canada Inc.,Kapsch TrafficCom Canada Inc.,Mississauga,Mississauga,Toronto,Toronto,ON,L4W 2P1,MixedWood Plain,St. Lawrence Drainage Area,3342,334220,43.6396,-79.6444
0000011190,Bohler-Uddeholm Ltd.,BOHLER UDDEHOLM,Mississauga,Mississauga,Toronto,Toronto,ON,L5N 7Y3,MixedWood Plain,St. Lawrence Drainage Area,4162,416210,43.6063,-79.7699
0000011206,Weston Bakeries Ltd.,Weston Bakeries Langley,Langley,Langley,Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,BC,V4W 3X8,Pacific Maritime,Pacific Drainage Area,3118,311814,49.0984,-122.4633
0000011208,SteelCraft Inc.,Steelcraft Engineered Products Division,Stratford,Stratford,Stratford,Stratford--Bruce Peninsula,ON,N5A 6T3,MixedWood Plain,St. Lawrence Drainage Area,3323,332319,43.3524,-80.9786
0000011209,A.P. Plasman Inc.,AP Plasman Tecumseh,Tecumseh,Lakeshore,Windsor,Windsor--Sarnia,ON,N8N 4Y3,MixedWood Plain,St. Lawrence Drainage Area,8111,811121,42.2993,-82.8298
0000011210,A.P. Plasman Inc.,AP Plasman Tilbury,Tilbury,Chatham-Kent,Chatham-Kent,Windsor--Sarnia,ON,N0P 2L0,MixedWood Plain,St. Lawrence Drainage Area,8111,811121,42.2745,-82.4152
0000011215,Algoma Tubes Inc.,Tenaris Algoma Tubes,Sault Ste. Marie,Sault Ste. Marie,Sault Ste. Marie,Northeast / Nord-est,ON,P6C 1L9,Boreal Shield,St. Lawrence Drainage Area,3312,331210,46.5297,-84.3688
0000011216,2399296 Ontario Inc.,Arts Metal Finishing,Downsview,Toronto,Toronto,Toronto,ON,M3J 2P9,MixedWood Plain,St. Lawrence Drainage Area,3328,332810,43.7772,-79.485
0000011217,Leader Plating on Plastic Ltd.,Leader Plating on Plastic Ltd,Toronto,Toronto,Toronto,Toronto,ON,M3N 1H1,MixedWood Plain,St. Lawrence Drainage Area,3328,332810,43.7452,-79.5249
0000011219,Blastech - A Div. of TF Warren Group,"57 Old Onondaga Rd. W., Brantford",Brantford,Brant,Brantford,Hamilton--Niagara Peninsula,ON,N3T 5W4,MixedWood Plain,St. Lawrence Drainage Area,3328,332810,43.1434,-80.1945
0000011220,931080 Ontario Inc.,Rahnmet,North Bay,North Bay,North Bay,Northeast / Nord-est,ON,P1A 1A1,Boreal Shield,St. Lawrence Drainage Area,3315,331529,46.3037,-79.4617
0000011221,fischer Canada Stainless Steel Tubing Inc.,fischer Canada Stainless Steel Tubing Inc.,Waterloo,Waterloo,Kitchener - Cambridge - Waterloo,Kitchener--Waterloo--Barrie,ON,N2V 2A2,MixedWood Plain,St. Lawrence Drainage Area,3312,331210,43.5085,-80.5256
0000011226,CBM Aggregates,Hillsburgh Pit,Wellington County,Erin, ,Kitchener--Waterloo--Barrie,ON,n0b 1z0,MixedWood Plain,St. Lawrence Drainage Area,2123,212323,43.8118,-80.1459
0000011227,Fisher Wavy Inc.,Fisher Wavy - Sudbury,Sudbury,Greater Sudbury / Grand Sudbury,Greater Sudbury / Grand Sudbury,Northeast / Nord-est,ON,P5E 5P3,Boreal Shield,St. Lawrence Drainage Area,3273,327320,46.464,-81.0368
0000011229,Moore Canada Corporation dba RRDonnelley A&B,1060 Tristar Drive,Mississauga,Mississauga,Toronto,Toronto,ON,L5T 1H9,MixedWood Plain,St. Lawrence Drainage Area,3231,323119,43.6547,-79.6667
0000011230,Polyson Polyethylene Products (1986) Ltd.,Polyson Polyethylene Products (1986) ltd.,Scarborough,Toronto,Toronto,Toronto,ON,M1V 5M6,MixedWood Plain,St. Lawrence Drainage Area,3261,326111,43.8132,-79.2539
0000011234,Sylvite Group of Companies,S-P Packaging Ltd.,Putnam,Thames Centre,London,London,ON,N3R 7J1,MixedWood Plain,St. Lawrence Drainage Area,3253,325314,42.9888,-80.9493
0000011244,Pioneer Construction Inc.,Sault Ste. Marie Facility,Sault Ste. Marie,Sault Ste. Marie,Sault Ste. Marie,Northeast / Nord-est,ON,P6A 5K8,Boreal Shield,St. Lawrence Drainage Area,3241,324121,46.5818,-84.3452
0000011245,Pioneer Construction Inc.,Skead Road Facility,Garson,Greater Sudbury / Grand Sudbury,Greater Sudbury / Grand Sudbury,Northeast / Nord-est,ON,P3L 1V4,Boreal Shield,St. Lawrence Drainage Area,3241,324121,46.5915,-80.8261
0000011254,Cargill Limited,"Cargill AgHorizons, Courtland, ON",Courtland,Norfolk County,Norfolk,Hamilton--Niagara Peninsula,ON,N0J 1E0,MixedWood Plain,St. Lawrence Drainage Area,4183,418390,42.838,-80.6335
0000011257,Magna Powertrain Inc.,Precision Technologies,Mississauga,Mississauga,Toronto,Toronto,ON,L5N 1V2,MixedWood Plain,St. Lawrence Drainage Area,3363,336390,43.6046,-79.7336
0000011258,Noranco Inc. - Pickering,Noranco,Pickering,Pickering,Toronto,Toronto,ON,L1W 3R8,MixedWood Plain,St. Lawrence Drainage Area,3364,336410,43.8245,-79.0557
0000011259,Hydroform Solutions Inc.,Hydroform Solutions Inc.,Brampton,Brampton,Toronto,Toronto,ON,L6S 6E5,MixedWood Plain,St. Lawrence Drainage Area,3361,336110,43.7519,-79.7087
0000011260,Gay Lea Foods Co-operative Limited (formerly Salerno formerl,Salerno,Hamilton,Hamilton,Hamilton,Hamilton--Niagara Peninsula,ON,L8H 3R7,MixedWood Plain,St. Lawrence Drainage Area,3115,311515,43.2505,-79.7839
0000011267,ACL Steel Ltd.,Kitchener,Kitchener,Kitchener,Kitchener - Cambridge - Waterloo,Kitchener--Waterloo--Barrie,ON,N2B 3X4,MixedWood Plain,St. Lawrence Drainage Area,3329,332999,43.474,-80.4417
0000011283,Bimeda-MTC Animal Health Inc.,Bimeda - MTC Animal Health Inc.,Cambridge,Cambridge,Kitchener - Cambridge - Waterloo,Kitchener--Waterloo--Barrie,ON,N3C 2W4,MixedWood Plain,St. Lawrence Drainage Area,3254,325410,43.4187,-80.329
0000011309,Praxair Canada Inc.,PRAXAIR CANADA INC. PAT CARBON DIOXIDE PRODUCTION PLANT,Montréal,Montréal,Montréal,Montréal,QC,H1B 4P9,MixedWood Plain,St. Lawrence Drainage Area,3251,325120,45.6387,-73.5188
0000011310,Praxair Canada Inc.,PRAXAIR CANADA INC. ST. JOHN CARBON DIOXIDE PRODUCTION FACIL,Saint John,Saint John,Saint John,Saint John--St. Stephen,NB,E2J 4M9,Atlantic Maritime,Maritime Provinces Drainage Area,3251,325120,45.2776,-66.0099
0000011312,Trench Ltd.,Trench Limited CPD,Scarborough,Toronto,Toronto,Toronto,ON,M1V 4B6,MixedWood Plain,St. Lawrence Drainage Area,3353,335311,43.8252,-79.2612
0000011316,Comet Chemical Co Ltd.,Comet Chemical Company,Innisfil,Innisfil,Barrie,Kitchener--Waterloo--Barrie,ON,L9S 3W4,MixedWood Plain,St. Lawrence Drainage Area,4184,418410,44.2938,-79.6796
0000011318,The Chemours Canada Company,Maitland Site,Maitland,Augusta,Brockville,Ottawa,ON,K0E 1P0,MixedWood Plain,St. Lawrence Drainage Area,3251,325190,44.6572,-75.5821
0000011320,Reynolds Consumer Products Canada Inc.,Burnaby,Burnaby,Burnaby,Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,BC,V5J 4Z2,Pacific Maritime,Pacific Drainage Area,3321,332118,49.2002,-122.9715
0000011323,Triple M Metal LP,Brantford,Brantford,Brantford,Brantford,Hamilton--Niagara Peninsula,ON,N3T 5M8,MixedWood Plain,St. Lawrence Drainage Area,4181,418110,43.127,-80.2445
0000011325,Triple M Metal LP,Hamilton,Hamilton,Hamilton,Hamilton,Hamilton--Niagara Peninsula,ON,L8H 3S1,MixedWood Plain,St. Lawrence Drainage Area,4181,418110,43.253,-79.7897
0000011327,Coveris Flexibles (Concord) Canada Ltd.,300 Spinnaker Way,Vaughan,Vaughan,Toronto,Toronto,ON,L4K 4W1,MixedWood Plain,St. Lawrence Drainage Area,3261,326114,43.8298,-79.4936
0000011329,Coorstek Advanced Materials Hamilton ULC,Paris,Paris,Brant,Brantford,Hamilton--Niagara Peninsula,ON,N3L 3W1,MixedWood Plain,St. Lawrence Drainage Area,3271,327120,43.1921,-80.3711
0000011333,Strada Aggregates Inc.,Strada Aggregates 044,CONCORD,Vaughan,Toronto,Toronto,ON,L4K 4R1,MixedWood Plain,St. Lawrence Drainage Area,2123,212323,43.8309,-79.5213
0000011334,Furlanis Food Corporation,Furlanis Food Corporation,Mississauga,Mississauga,Toronto,Toronto,ON,L4W 1V1,MixedWood Plain,St. Lawrence Drainage Area,3118,311814,43.6428,-79.6206
0000011335,Reynolds Consumer Products Canada Inc.,Toronto,Toronto,Toronto,Toronto,Toronto,ON,M8Z 1J5,MixedWood Plain,St. Lawrence Drainage Area,3321,332118,43.6175,-79.5151
0000011339,Agris Co-Operative Ltd.,STONEY POINT FACILITY,Stoney Point,Lakeshore,Windsor,Windsor--Sarnia,ON,N0R 1N0,MixedWood Plain,St. Lawrence Drainage Area,4111,411120,42.283,-82.5467
0000011341,Henry Company Canada Inc.,Henry Company Canada Petrolia,Petrolia,Petrolia, ,Windsor--Sarnia,ON,N0N 1R0,MixedWood Plain,St. Lawrence Drainage Area,3241,324122,42.883,-82.1442
0000011342,Heidelberg Cement Group,Ayr Plant,Ayr,North Dumfries,Kitchener - Cambridge - Waterloo,Kitchener--Waterloo--Barrie,ON,N0B 1E0,MixedWood Plain,St. Lawrence Drainage Area,3273,327320,43.3371,-80.4404
0000011343,Bitumar Inc.,Canadian Asphalt Industries Inc.,Hamilton,Hamilton,Hamilton,Hamilton--Niagara Peninsula,ON,L8H 7S4,MixedWood Plain,St. Lawrence Drainage Area,3399,339990,43.2757,-79.7834
0000011344,ETSM Technical Services Ltd.,ETSM,Guelph,Guelph,Guelph,Kitchener--Waterloo--Barrie,ON,N1H 8G8,MixedWood Plain,St. Lawrence Drainage Area,3329,332999,43.5494,-80.2937
0000011353,Plastico Industries Ltd.,Plastico Industries,Cambridge,Cambridge,Kitchener - Cambridge - Waterloo,Kitchener--Waterloo--Barrie,ON,N1R 8L2,MixedWood Plain,St. Lawrence Drainage Area,3328,332810,43.4124,-80.3138
0000011364,DEPARTMENT OF NATIONAL DEFENCE,Burwash Range and Training Area,Sudbury,"Sudbury, Unorganized, North Part", ,Northeast / Nord-est,ON,N/A,Boreal Shield,St. Lawrence Drainage Area,9111,911110,46.2416,-80.8512
0000011366,Canada Colors & Chemicals Ltd.,LEDUC FACILITY,Leduc,Leduc,Edmonton,Edmonton,AB,T9E 7C9,Prairie,Nelson River Drainage Area,4184,418410,53.2823,-113.542
0000011368,Marine Recycling Corporation,Marine Recycling Corporation,Port Colborne,Port Colborne,St. Catharines - Niagara,Hamilton--Niagara Peninsula,ON,L3K 1A2,MixedWood Plain,St. Lawrence Drainage Area,5629,562920,42.924,-79.2552
0000011370,Elmira Wood Products Inc.,ENVIROFOR PRESERVERS ONTARIO,Monetville,French River / Rivière des Français, ,Northeast / Nord-est,ON,P0M 2K0,Boreal Shield,St. Lawrence Drainage Area,3211,321114,46.1576,-80.369
0000011372,Ramsden Industries Ltd.,Ramsden Industries Ltd.,London,London,London,London,ON,N5W 4H6,MixedWood Plain,St. Lawrence Drainage Area,3315,331529,42.9864,-81.2015
0000011374,Vineland Manufacturing Ltd.,Victoria Avenue facility,Vineland Station,Lincoln,St. Catharines - Niagara,Hamilton--Niagara Peninsula,ON,L0R 2E0,MixedWood Plain,St. Lawrence Drainage Area,3369,336990,43.1926,-79.3951
0000011375,"Stackpole International Powder Metal, Ltd",Stackpole EP2,Hamilton,Hamilton,Hamilton,Hamilton--Niagara Peninsula,ON,L9G 4V5,MixedWood Plain,St. Lawrence Drainage Area,3363,336350,43.1876,-80.0253
0000011378,Linamar Performance Centre,Linamar Performance Centre,Guelph,Guelph,Guelph,Kitchener--Waterloo--Barrie,ON,N1K 1H5,MixedWood Plain,St. Lawrence Drainage Area,3363,336310,43.5314,-80.3181
0000011384,Dart Cup Ltd.,Dart Cup Limited Campbellford,Campbellford,Trent Hills, ,Muskoka--Kawarthas,ON,K0L 1L0,MixedWood Plain,St. Lawrence Drainage Area,3261,326140,44.3062,-77.7859
0000011388,The Direct Plastics Group,Direct Plastics Limited,Orangeville,Orangeville,Toronto,Kitchener--Waterloo--Barrie,ON,L9W 3Z9,MixedWood Plain,St. Lawrence Drainage Area,3231,323119,43.9082,-80.115
0000011392,Martinrea International Inc. (Alfield Industries Ltd.),Alfield Industries Ltd,Vaughan,Vaughan,Toronto,Toronto,ON,L4L 9C7,MixedWood Plain,St. Lawrence Drainage Area,3363,336390,43.7785,-79.547
0000011393,Point One Graphics Inc,N/A,Toronto,Toronto,Toronto,Toronto,ON,M8Z 4J5,MixedWood Plain,St. Lawrence Drainage Area,3231,323119,43.6202,-79.5342
0000011394,Royal Ready Mix Inc.,Royal Windsor Drive,Oakville,Oakville,Toronto,Toronto,ON,L6J 7X6,MixedWood Plain,St. Lawrence Drainage Area,3273,327320,43.4931,-79.6493
0000011398,PWO Canada Inc.,Kitchener Plant,Kitchener,Kitchener,Kitchener - Cambridge - Waterloo,Kitchener--Waterloo--Barrie,ON,N2R 1G7,MixedWood Plain,St. Lawrence Drainage Area,3363,336370,43.3983,-80.4729
0000011418,Integrated Gas Recovery Services Inc.,Britannia Facility,Mississauga,Mississauga,Toronto,Toronto,ON,L5V 3E2,MixedWood Plain,St. Lawrence Drainage Area,2211,221119,43.6082,-79.695
0000011419,Anti-Friction Enterprises Ltd.,ANTI FRICTION ENTERPRISES (1985) LTD. PLANT 3,Brampton,Brampton,Toronto,Toronto,ON,L6T 4X3,MixedWood Plain,St. Lawrence Drainage Area,3328,332810,43.7261,-79.6882
0000011423,Ultra Manufacturing Ltd.,Ultra Manufacturing - 640 Conrad Place,Waterloo,Waterloo,Kitchener - Cambridge - Waterloo,Kitchener--Waterloo--Barrie,ON,N2V 1C4,MixedWood Plain,St. Lawrence Drainage Area,3261,326193,43.5036,-80.5498
0000011430,Viscor Inc.,Viscor Inc.,Toronto,Toronto,Toronto,Toronto,ON,M9N 1A1,MixedWood Plain,St. Lawrence Drainage Area,3351,335120,43.7082,-79.5287
0000011431,Matalco Inc.,Matalco Brampton Facility,Brampton,Brampton,Toronto,Toronto,ON,L6T 0B5,MixedWood Plain,St. Lawrence Drainage Area,3313,331317,43.7359,-79.6691
0000011435,Rochling Engineering Plastics Ltd.,Rochling Engineering Plastics Ltd.,Orangeville,Orangeville,Toronto,Kitchener--Waterloo--Barrie,ON,L9W 3K3,MixedWood Plain,St. Lawrence Drainage Area,3261,326114,43.9133,-80.1152
0000011436,Brant Corrosion Control A Division of T.F. Warren Group Inc.,Brant Corrosion Control Inc,Brantford,Brant,Brantford,Hamilton--Niagara Peninsula,ON,N3T 5M1,MixedWood Plain,St. Lawrence Drainage Area,3328,332810,43.1458,-80.195
0000011437,Bio Agri Mix LP,Wellington Street,Mitchell,West Perth, ,Stratford--Bruce Peninsula,ON,N0K 1N0,MixedWood Plain,St. Lawrence Drainage Area,3254,325410,43.46,-81.2
0000011438,THORNTON SAND & GRAVEL LIMITED,THORNTON SAND & GRAVEL LIMITED,WOODSTOCK,South-West Oxford, ,London,ON,N4S 7V6,MixedWood Plain,St. Lawrence Drainage Area,2123,212323,43.0996,-80.7646
0000011439,J. Chefero Sand and Gravel Ltd.,Uxbridge,Uxbridge,Whitchurch-Stouffville,Toronto,Toronto,ON,L4A 7X4,MixedWood Plain,St. Lawrence Drainage Area,2123,212323,44.0217,-79.2467
0000011440,Musashi Auto Parts Canada Inc.,Musashi Auto Parts Canada Inc. (MAP-C),Arthur,Wellington North, ,Kitchener--Waterloo--Barrie,ON,N0G 1A0,MixedWood Plain,St. Lawrence Drainage Area,3363,336330,43.8392,-80.5463
0000011442,Sofsurfaces,Sofsurfaces Petrolia,Petrolia,Petrolia, ,Windsor--Sarnia,ON,N0N 1R0,MixedWood Plain,St. Lawrence Drainage Area,3261,326150,42.89,-82.14
0000011443,CP Industries Ltd.,CP Industries Ltd.,Fergus,Centre Wellington,Centre Wellington,Kitchener--Waterloo--Barrie,ON,N1M 2W8,MixedWood Plain,St. Lawrence Drainage Area,3256,325610,43.7222,-80.3798
0000011444,Suncor Energy Inc.,St. Clair Ethanol Plant,Mooretown,St. Clair,Sarnia,Windsor--Sarnia,ON,N0N 1M0,MixedWood Plain,St. Lawrence Drainage Area,3251,325190,42.85649,-82.41989
0000011447,Tiffany Metal-Casting Ltd.,Mono,Mono,Halton Hills,Toronto,Toronto,ON,L9W 6P5,MixedWood Plain,St. Lawrence Drainage Area,3315,331511,43.579,-79.9266
0000011452,Mersen Canada Dn Ltd.,Carbon Brush Division - Toronto,Toronto,Toronto,Toronto,Toronto,ON,M8W 2T7,MixedWood Plain,St. Lawrence Drainage Area,3359,335990,43.6143,-79.5389
0000011454,Mines Richmont inc,Island Gold Mine,Dubreuilville,Dubreuilville, ,Northeast / Nord-est,ON,P0S 1B0,Boreal Shield,St. Lawrence Drainage Area,2122,212220,48.3505,-84.553
0000011455,Essex-Windsor Solid Waste Authority,Essex County Closed Landfill No. 3,Lakeshore,Lakeshore,Windsor,Windsor--Sarnia,ON,N8M 2X7,MixedWood Plain,St. Lawrence Drainage Area,5622,562210,42.2556,-82.7795
0000011456,Essex-Windsor Solid Waste Authority,Essex-Windsor Regional Landfill,Essex,Essex, ,Windsor--Sarnia,ON,N0R 1B0,MixedWood Plain,St. Lawrence Drainage Area,5622,562210,42.0879,-82.8725
0000011463,Entropex Inc.,ENTROPEX SARNIA,Sarnia,Sarnia,Sarnia,Windsor--Sarnia,ON,N7S 5N5,MixedWood Plain,St. Lawrence Drainage Area,4181,418190,42.9578,-82.3601
0000011464,Western Waffles Corp.,Brantford,Brantford,Brantford,Brantford,Hamilton--Niagara Peninsula,ON,N3V 1E8,MixedWood Plain,St. Lawrence Drainage Area,3118,311814,43.17,-80.33
0000011467,City of Sault Ste. Marie,East Wastewater Treatment Plant,Sault Ste. Marie,Sault Ste. Marie,Sault Ste. Marie,Northeast / Nord-est,ON,P6A 5K9,Boreal Shield,St. Lawrence Drainage Area,2213,221320,46.5065,-84.2602
0000011472,Brock University,University/Power Generation Facility,St. Catharines,St. Catharines,St. Catharines - Niagara,Hamilton--Niagara Peninsula,ON,L2S 3A1,MixedWood Plain,St. Lawrence Drainage Area,2211,221112,43.1192,-79.2483
0000011473,Mr. Marble,Mr. Marble,Concord,Vaughan,Toronto,Toronto,ON,L4K 3M2,MixedWood Plain,St. Lawrence Drainage Area,3252,325210,43.8104,-79.4882
0000011477,City of Greater Sudbury,SUDBURY LANDFILL SITE,Sudbury,Greater Sudbury / Grand Sudbury,Greater Sudbury / Grand Sudbury,Northeast / Nord-est,ON,P3B 2G2,Boreal Shield,St. Lawrence Drainage Area,5622,562210,46.5027,-80.9015
0000011478,DuRock Alfacing International Ltd.,DuROCK Alfacing International Ltd.,Woodbridge,Vaughan,Toronto,Toronto,ON,L4L 8A9,MixedWood Plain,St. Lawrence Drainage Area,3255,325510,43.8036,-79.5457
0000011479,Ontario Redimix a Division of CRH Canada Group Inc.,Etobicoke Plant,Toronto,Toronto,Toronto,Toronto,ON,M9W 6P9,MixedWood Plain,St. Lawrence Drainage Area,3273,327320,43.7528,-79.6185
0000011480,Ontario Drive and Gear Ltd.,Plant 2,New Hamburg,Wilmot,Kitchener - Cambridge - Waterloo,Kitchener--Waterloo--Barrie,ON,N3A 2J5,MixedWood Plain,St. Lawrence Drainage Area,3336,333619,43.376,-80.6959
0000011482,Public Services and Procurement Canada,Confederation Heights Central Heating and Cooling Plant,Ottawa,Ottawa,Ottawa - Gatineau (Ontario part / partie de l'Ontario),Ottawa,ON,K1A 0M3,MixedWood Plain,St. Lawrence Drainage Area,9119,911910,45.3774,-75.6848
0000011487,Circa Metals / Hydel,Vaughan,Vaughan,Vaughan,Toronto,Toronto,ON,L4K 5W1,MixedWood Plain,St. Lawrence Drainage Area,3329,332999,43.7925,-79.4908
0000011489,Air Products Canada Ltd.,Corunna Hydrogen Facility,Corunna,St. Clair,Sarnia,Windsor--Sarnia,ON,N0N 1G0,MixedWood Plain,St. Lawrence Drainage Area,3251,325120,42.9011,-82.4461
0000011500,Eacom Timber Corporation,TIMMINS Sawmill,Timmins,Timmins,Timmins,Northeast / Nord-est,ON,P4N 7C9,Boreal Shield,Southwestern Hudson Bay Drainage Area,3211,321111,48.4806,-81.3516
0000011520,Gay Lea Foods Cooperative Ltd.,Clayson,Weston,Toronto,Toronto,Toronto,ON,M9M 2G7,MixedWood Plain,St. Lawrence Drainage Area,3115,311515,43.7238,-79.5257
0000011526,London Hospital Linen Service Inc.,LHLS,London,London,London,London,ON,N6B 3K7,MixedWood Plain,St. Lawrence Drainage Area,8123,812330,42.975,-81.231
0000011528,Pentalift Equipment Corp.,PENTALIFT EQUIPMENT CORPORATION,Guelph,Puslinch,Guelph,Kitchener--Waterloo--Barrie,ON,N1H 6H9,MixedWood Plain,St. Lawrence Drainage Area,3329,332999,43.4591,-80.1275
0000011529,Tomlinson Waste Management Inc.,SPRINGHILL LANDFILL,Ottawa,Ottawa,Ottawa - Gatineau (Ontario part / partie de l'Ontario),Ottawa,ON,K0A 2P0,MixedWood Plain,St. Lawrence Drainage Area,5622,562210,45.1878,-75.4819
0000011532,Tomlinson Waste Management Inc.,CONSTRUCTION & DEMOLITION WASTE PROCESSING FACILITY,Ottawa,Ottawa,Ottawa - Gatineau (Ontario part / partie de l'Ontario),Ottawa,ON,K0A 2P0,MixedWood Plain,St. Lawrence Drainage Area,5629,562920,45.1883,-75.4814
0000011534,Strada Aggregates Inc.,Strada Aggregates 045,Brampton,Brampton,Toronto,Toronto,ON,L6T 1A1,MixedWood Plain,St. Lawrence Drainage Area,2123,212323,43.7457,-79.6659
0000011535,Lennox Drum Ltd.,LENNOX DRUM LIMITED,Ajax,Ajax,Toronto,Toronto,ON,L1S 2E1,MixedWood Plain,St. Lawrence Drainage Area,8113,811310,43.8349,-79.0317
0000011542,St. Marys Cement Inc.,Thomas Street Quarry,St. Marys,Perth South, ,Stratford--Bruce Peninsula,ON,N4X 1B6,MixedWood Plain,St. Lawrence Drainage Area,2123,212315,43.2445,-81.1631
